gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	significant	significant_up	significant_down
SNORA2C	0.8799621714925753	0.32608820678991135	0.46476958803739776	0.7016126166234281	0.4829207813196176	0.6122471597935248	FALSE	FALSE	FALSE
SNORA30	1.6749125071712936	-0.07507185424323586	0.29575979882050435	-0.2538271074791903	0.799629130376772	0.882311257501155	FALSE	FALSE	FALSE
SNORA33	25.845815250847927	0.28131815052696524	0.10195827085739578	2.7591498773104113	0.005795194953466821	0.014784780967725597	FALSE	FALSE	FALSE
SNORA37	49.846834097252156	0.5024325108872223	0.0840224729938112	5.979739621853664	2.2349457288171923e-9	1.998004387027652e-8	FALSE	FALSE	FALSE
SNORA38	58.50863394522789	0.21734647091390075	0.09140364340189229	2.377875354029937	0.017412710834240237	0.03876388250916572	FALSE	FALSE	FALSE
SNORA3B	30.386382308648876	0.33699237030346385	0.09221926439807328	3.6542513378636814	2.5793350529705443e-4	9.141597913513798e-4	FALSE	FALSE	FALSE
SNORA40	1.6976909312389645	0.5475664785617566	0.32723524923820335	1.6733114168980254	0.09426600607100245	0.164065037628221	FALSE	FALSE	FALSE
SNORA46	21.627093264998248	0.9650654665321695	0.10151956872557796	9.506201401829047	1.977519800237079e-21	9.771941306446758e-20	TRUE	TRUE	FALSE
SNORA47	5.115031428443115	0.2705762489329067	0.17288345029112098	1.5650789504563878	0.1175643985000942	0.19682375986358921	FALSE	FALSE	FALSE
SNORA49	164.7981674418439	0.5574736324107922	0.06428423705814183	8.672011334700692	4.245533867458608e-18	1.4007661129310217e-16	FALSE	FALSE	FALSE
SNORA5	1.0203173422700311	1.3975255556396744	0.42873699953143557	3.2596336615851276	0.001115562023198603	0.0034222795229845154	TRUE	TRUE	FALSE
SNORA51	0.7323608434196627	-0.0498038687544955	0.49185446758049456	-0.10125732719169586	0.9193461899958831	0.962111287954668	FALSE	FALSE	FALSE
SNORA53	211.46998781337044	0.44656911894476287	0.05416082783612573	8.245241751029837	1.6482663834845607e-16	4.2829285120287205e-15	FALSE	FALSE	FALSE
SNORA54	107.2081102052124	0.9449077127272099	0.07405786559441668	12.759045985770992	2.77579773752916e-37	6.95401886686811e-35	TRUE	TRUE	FALSE
SNORA55	26.561685199770558	0.6145323776410743	0.10596169784883029	5.799570883790421	6.648483089941504e-9	5.4923914176683167e-8	TRUE	TRUE	FALSE
SNORA58	11.690722241737195	0.48024107432575963	0.1345472203753224	3.569312491080207	3.579192898666682e-4	0.0012294915657170547	FALSE	FALSE	FALSE
SNORA59B	1.1925840467350122	0.9015733803293279	0.45572324011566384	1.9783353161899446	0.0478908915412936	0.0924725988758891	FALSE	FALSE	FALSE
SNORA5A	81.42444424850851	0.6206198665156821	0.07462033684303852	8.3170338378549	9.019200947508966e-17	2.4289835551760083e-15	TRUE	TRUE	FALSE
SNORA5C	9.244841964628975	0.4873881084994053	0.13367584318878142	3.6460447667504123	2.6630760266259314e-4	9.405897212074704e-4	FALSE	FALSE	FALSE
SNORA60	36.28002389212934	0.6627466124556417	0.10712775970163121	6.186506786863668	6.151203749343144e-10	6.10445346750797e-9	TRUE	TRUE	FALSE
SNORA62	2.3260884233472066	0.16885679968883063	0.2569144623031665	0.6572491021917432	0.5110207577098709	0.6399137740444513	FALSE	FALSE	FALSE
SNORA64	0.7901662530507159	1.0178124297182314	0.5946967967331944	1.7114812713122183	0.08699230564028759	0.15361439431358054	FALSE	FALSE	FALSE
SNORA65	76.78757076235294	0.02477803689680238	0.09165053327656655	0.27035343942878826	0.7868883566805946	0.8731721077813871	FALSE	FALSE	FALSE
SNORA66	21.919911442079034	0.4262064390383977	0.09887402808741784	4.310600541747671	1.6281178190700428e-5	7.416025034220734e-5	FALSE	FALSE	FALSE
SNORA7	0	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE
SNORA70	1.9781369021037323	0.5944090429256009	0.3057883653216165	1.9438576163629515	0.05191262351126943	0.0990048219483314	FALSE	FALSE	FALSE
SNORA70G	0.08586207631726402	-0.046232820637002375	3.200131294178065	-0.014447163690162596	0.988473232124489	NA	FALSE	FALSE	FALSE
SNORA71A	48.96026358366192	-0.0616735311708131	0.11727927994248878	-0.5258689446341798	0.5989792675526953	0.719583379024357	FALSE	FALSE	FALSE
SNORA71B	68.28648613513656	0.6280547548982301	0.09779069612558479	6.422438736826963	1.3410822943658083e-10	1.4809645326556298e-9	TRUE	TRUE	FALSE
SNORA71C	8.435266880383367	-0.1038002956695739	0.13397080593157393	-0.7747978744159401	0.43845910550150935	0.5694840503996876	FALSE	FALSE	FALSE
SNORA71D	56.149646019015876	0.32597788732249205	0.10234091181069975	3.1852157808155375	0.0014464611029129343	0.004313357018997809	FALSE	FALSE	FALSE
SNORA72	30.398379687206134	0.9724993566602675	0.11070700012544463	8.784443220015955	1.571409304211662e-18	5.460647332135525e-17	TRUE	TRUE	FALSE
SNORA73	2.50397997156788	0.33874752497054195	0.24667908806813044	1.373231625037397	0.16968035110181443	0.2665521811511915	FALSE	FALSE	FALSE
SNORA73B	2601.2511322558644	0.06833555682212462	0.06665817712092637	1.0251638999691708	0.3052858587129254	0.4266872413863106	FALSE	FALSE	FALSE
SNORA74	1.3794870699273913	-0.28501591340214605	0.32261432375232807	-0.8834570954169834	0.37698935396279404	0.5049885371256153	FALSE	FALSE	FALSE
SNORA74A	251.72713570579276	0.017078746834819424	0.09935545184867108	0.17189541708121034	0.8635197495982425	0.9278606057101458	FALSE	FALSE	FALSE
SNORA74B	276.9617795356093	0.44308379512325913	0.06287140534956277	7.047461284819848	1.822114993278554e-12	2.650740548965999e-11	FALSE	FALSE	FALSE
SNORA75	33.2370294827542	0.3415345701257758	0.10487129139466758	3.2567022450449383	0.0011271460127103164	0.0034520188143910453	FALSE	FALSE	FALSE
SNORA77	12.518383959031416	0.8328760592024133	0.11899334071348515	6.9993501670638105	2.5715242143409663e-12	3.6473659774836155e-11	TRUE	TRUE	FALSE
SNORA79	6.840496569654101	0.5246082888677444	0.15991797857610307	3.2804834924679183	0.00103629328884325	0.0032088155947294947	FALSE	FALSE	FALSE
SNORA7B	58.227203763061496	0.7821115828317138	0.0718296903541394	10.888416460877062	1.3089643977691365e-27	1.2590016941935734e-25	TRUE	TRUE	FALSE
SNORA80A	5.367654342537101	0.8590958051568466	0.1817307257750618	4.727300798986502	2.2752409054748173e-6	1.2212273370317624e-5	TRUE	TRUE	FALSE
SNORA80B	3.539325398250308	0.15451613549769558	0.22342991401267012	0.6915642257685037	0.489211034210735	0.6188396355016778	FALSE	FALSE	FALSE
SNORA80E	46.83682309388547	0.6997605116173398	0.09511138876176682	7.357273621249359	1.8770434930283652e-13	3.1743251222367453e-12	TRUE	TRUE	FALSE
SNORA9	0.5199135159696029	-0.06018974417673766	0.9613945460760935	-0.0626067044195336	0.9500796905385913	0.9784172330507122	FALSE	FALSE	FALSE
SNORD100	9.316519817033495	0.2131472188307862	0.1275774286076162	1.6707282875747003	0.09477535882626738	0.16481839582790628	FALSE	FALSE	FALSE
SNORD101	5.1674934703531	-0.2931354454104988	0.1687033460782022	-1.7375793202976322	0.08228496628799013	0.14661177627148095	FALSE	FALSE	FALSE
SNORD104	21.8573880524711	-0.15700468256438865	0.08993144099156149	-1.7458263854475637	0.0808411246088365	0.14438547871154625	FALSE	FALSE	FALSE
SNORD11	8.985118975477125	0.2980592994650985	0.13498044607813922	2.2081665020765606	0.027232668575707202	0.05711358361370697	FALSE	FALSE	FALSE
SNORD111	4.251551215780091	0.5330906222260506	0.19171901232619387	2.7805829779627778	0.005426139060868999	0.013970622139868856	FALSE	FALSE	FALSE
SNORD113-1	1.6109293710503312	1.1423699955543567	0.34078182259655654	3.35220343283034	8.017108456707843e-4	0.002547243794422216	TRUE	TRUE	FALSE
SNORD113-2	2.8319981639606744	0.912458776776956	0.2501099131281318	3.6482311531150766	2.640520188275376e-4	9.33694454529683e-4	TRUE	TRUE	FALSE
SNORD113-3	5.197003692672014	0.6615325441297997	0.18246378732459323	3.6255552612912116	2.8834122576068376e-4	0.0010104605902755256	TRUE	TRUE	FALSE
